chrom	start	end	num	list	R1	R2	R3	R4	R5
PfDd2_10	722747	723152	1	R2	0	1	0	0	0
PfDd2_10	728772	729027	1	R5	0	0	0	0	1
PfDd2_10	733295	733704	1	R2	0	1	0	0	0
PfDd2_10	733918	734226	1	R2	0	1	0	0	0
PfDd2_10	735459	735839	1	R2	0	1	0	0	0
PfDd2_10	742715	743043	1	R2	0	1	0	0	0
PfDd2_10	743496	744114	1	R2	0	1	0	0	0
PfDd2_10	747223	747634	1	R1	1	0	0	0	0
PfDd2_10	753235	753903	1	R2	0	1	0	0	0
PfDd2_10	758023	758298	1	R1	1	0	0	0	0
PfDd2_10	759051	759144	1	R1	1	0	0	0	0
PfDd2_10	759144	759173	2	R1,R2	1	1	0	0	0
PfDd2_10	759173	759176	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	759176	759570	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_10	759570	759576	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	759576	759706	2	R1,R2	1	1	0	0	0
PfDd2_10	759706	759862	1	R1	1	0	0	0	0
PfDd2_10	777812	778079	1	R2	0	1	0	0	0
PfDd2_10	785397	785955	1	R1	1	0	0	0	0
PfDd2_10	786636	786886	1	R1	1	0	0	0	0
PfDd2_10	791894	792199	1	R2	0	1	0	0	0
PfDd2_10	796078	796703	1	R2	0	1	0	0	0
PfDd2_10	812311	812619	1	R2	0	1	0	0	0
PfDd2_10	815647	816212	1	R2	0	1	0	0	0
PfDd2_10	822286	822565	1	R1	1	0	0	0	0
PfDd2_10	822667	823001	1	R1	1	0	0	0	0
PfDd2_10	840034	840671	1	R2	0	1	0	0	0
PfDd2_10	846115	846468	1	R2	0	1	0	0	0
PfDd2_10	852541	852859	1	R5	0	0	0	0	1
PfDd2_10	863244	863567	1	R2	0	1	0	0	0
PfDd2_10	870991	871305	1	R1	1	0	0	0	0
PfDd2_10	874850	875216	1	R2	0	1	0	0	0
PfDd2_10	876567	876826	1	R2	0	1	0	0	0
PfDd2_10	878583	879044	1	R1	1	0	0	0	0
PfDd2_10	879148	879562	1	R1	1	0	0	0	0
PfDd2_10	882581	883143	1	R2	0	1	0	0	0
PfDd2_10	884156	884905	1	R2	0	1	0	0	0
PfDd2_10	888576	889340	1	R1	1	0	0	0	0
PfDd2_10	921730	922498	1	R2	0	1	0	0	0
PfDd2_10	925770	926225	1	R2	0	1	0	0	0
PfDd2_10	930380	931566	1	R1	1	0	0	0	0
PfDd2_10	933788	934220	1	R2	0	1	0	0	0
PfDd2_10	941987	942573	1	R2	0	1	0	0	0
PfDd2_10	943520	943897	1	R2	0	1	0	0	0
PfDd2_10	944930	945461	1	R2	0	1	0	0	0
PfDd2_10	947815	948075	1	R2	0	1	0	0	0
PfDd2_10	951616	952103	1	R2	0	1	0	0	0
PfDd2_10	953281	954006	1	R2	0	1	0	0	0
PfDd2_10	955296	955862	1	R2	0	1	0	0	0
PfDd2_10	975030	975280	1	R2	0	1	0	0	0
PfDd2_10	975510	976056	1	R2	0	1	0	0	0
PfDd2_10	979080	979378	1	R2	0	1	0	0	0
PfDd2_10	980094	980498	1	R2	0	1	0	0	0
PfDd2_10	986102	986271	1	R1	1	0	0	0	0
PfDd2_10	986271	986277	2	R1,R4	1	0	0	1	0
PfDd2_10	986277	986540	3	R1,R2,R4	1	1	0	1	0
PfDd2_10	986540	986597	2	R1,R4	1	0	0	1	0
PfDd2_10	986597	986925	1	R1	1	0	0	0	0
PfDd2_10	986925	986935	2	R1,R2	1	1	0	0	0
PfDd2_10	986935	987213	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	987213	987229	2	R1,R3	1	0	1	0	0
PfDd2_10	987229	987477	1	R1	1	0	0	0	0
PfDd2_10	987691	988437	1	R1	1	0	0	0	0
PfDd2_10	988943	988997	1	R1	1	0	0	0	0
PfDd2_10	988997	989055	2	R1,R4	1	0	0	1	0
PfDd2_10	989055	989333	3	R1,R3,R4	1	0	1	1	0
PfDd2_10	989333	989377	2	R1,R4	1	0	0	1	0
PfDd2_10	989377	989443	1	R1	1	0	0	0	0
PfDd2_10	992582	992839	1	R2	0	1	0	0	0
PfDd2_10	995614	995890	1	R2	0	1	0	0	0
PfDd2_10	1000229	1000539	1	R2	0	1	0	0	0
PfDd2_10	1001419	1001828	1	R2	0	1	0	0	0
PfDd2_10	1012966	1013764	1	R2	0	1	0	0	0
PfDd2_10	1015437	1015702	1	R2	0	1	0	0	0
PfDd2_10	1024003	1024346	1	R2	0	1	0	0	0
PfDd2_10	1029916	1030278	1	R2	0	1	0	0	0
PfDd2_10	1038479	1038801	1	R2	0	1	0	0	0
PfDd2_10	1039082	1039534	1	R2	0	1	0	0	0
PfDd2_10	1047780	1048090	1	R2	0	1	0	0	0
PfDd2_10	1052171	1052637	1	R2	0	1	0	0	0
PfDd2_10	1058515	1059083	1	R2	0	1	0	0	0
PfDd2_10	1059521	1059959	1	R2	0	1	0	0	0
PfDd2_10	1060453	1061510	1	R2	0	1	0	0	0
PfDd2_10	1067232	1067528	1	R1	1	0	0	0	0
PfDd2_10	1074303	1074882	1	R1	1	0	0	0	0
PfDd2_10	1075129	1075599	1	R1	1	0	0	0	0
PfDd2_10	1080358	1080680	1	R2	0	1	0	0	0
PfDd2_10	1083382	1083871	1	R2	0	1	0	0	0
PfDd2_10	1084141	1084559	1	R2	0	1	0	0	0
PfDd2_10	1086009	1086444	1	R2	0	1	0	0	0
PfDd2_10	1104531	1104813	1	R2	0	1	0	0	0
PfDd2_10	1114263	1114659	1	R2	0	1	0	0	0
PfDd2_10	1115331	1115976	1	R2	0	1	0	0	0
PfDd2_10	1117444	1117742	1	R2	0	1	0	0	0
PfDd2_10	1119170	1119768	1	R1	1	0	0	0	0
PfDd2_10	1119768	1119811	2	R1,R2	1	1	0	0	0
PfDd2_10	1119811	1120970	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	1120970	1121021	2	R1,R2	1	1	0	0	0
PfDd2_10	1121021	1121622	1	R1	1	0	0	0	0
PfDd2_10	1122393	1122643	1	R2	0	1	0	0	0
PfDd2_10	1125015	1125334	1	R2	0	1	0	0	0
PfDd2_10	1129956	1130910	1	R2	0	1	0	0	0
PfDd2_10	1141925	1142194	1	R1	1	0	0	0	0
PfDd2_10	1149061	1149396	1	R2	0	1	0	0	0
PfDd2_10	1149997	1150456	1	R2	0	1	0	0	0
PfDd2_10	1154414	1154919	1	R1	1	0	0	0	0
PfDd2_10	1160260	1160632	1	R1	1	0	0	0	0
PfDd2_10	1172986	1173326	1	R5	0	0	0	0	1
PfDd2_10	1183055	1183811	1	R2	0	1	0	0	0
PfDd2_10	1184661	1184944	1	R2	0	1	0	0	0
PfDd2_10	1188198	1188619	1	R2	0	1	0	0	0
PfDd2_10	1190556	1190757	1	R1	1	0	0	0	0
PfDd2_10	1190757	1190918	2	R1,R2	1	1	0	0	0
PfDd2_10	1190918	1190947	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	1190947	1191632	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_10	1191632	1191742	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	1191742	1191774	2	R1,R2	1	1	0	0	0
PfDd2_10	1191774	1191918	1	R1	1	0	0	0	0
PfDd2_10	1195986	1196454	1	R2	0	1	0	0	0
PfDd2_10	1203433	1203977	1	R2	0	1	0	0	0
PfDd2_10	1206927	1207337	1	R2	0	1	0	0	0
PfDd2_10	1207337	1207617	2	R1,R2	1	1	0	0	0
PfDd2_10	1207617	1207638	1	R2	0	1	0	0	0
PfDd2_10	1208662	1209837	1	R1	1	0	0	0	0
PfDd2_10	1211668	1211942	1	R5	0	0	0	0	1
PfDd2_10	1225920	1226292	1	R1	1	0	0	0	0
PfDd2_10	1227623	1228011	1	R2	0	1	0	0	0
PfDd2_10	1229961	1230307	1	R2	0	1	0	0	0
PfDd2_10	1232409	1232494	1	R1	1	0	0	0	0
PfDd2_10	1232494	1232752	2	R1,R3	1	0	1	0	0
PfDd2_10	1232752	1232945	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	1232945	1233284	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_10	1233284	1233935	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	1233935	1233998	2	R1,R2	1	1	0	0	0
PfDd2_10	1233998	1234128	1	R1	1	0	0	0	0
PfDd2_10	1235617	1235888	1	R1	1	0	0	0	0
PfDd2_10	1253226	1253493	1	R2	0	1	0	0	0
PfDd2_10	1253786	1254194	1	R2	0	1	0	0	0
PfDd2_10	1258509	1258802	1	R2	0	1	0	0	0
PfDd2_10	1264029	1264303	1	R2	0	1	0	0	0
PfDd2_10	1270696	1271247	1	R2	0	1	0	0	0
PfDd2_10	1301078	1301603	1	R2	0	1	0	0	0
PfDd2_10	1308225	1308553	1	R1	1	0	0	0	0
PfDd2_10	1309105	1309663	1	R1	1	0	0	0	0
PfDd2_10	1309663	1309684	2	R1,R2	1	1	0	0	0
PfDd2_10	1309684	1309688	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	1309688	1310344	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_10	1310344	1310451	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	1310451	1310509	2	R1,R3	1	0	1	0	0
PfDd2_10	1310509	1310896	1	R1	1	0	0	0	0
PfDd2_10	1311118	1311400	1	R2	0	1	0	0	0
PfDd2_10	1311437	1311765	1	R4	0	0	0	1	0
PfDd2_10	1320396	1321101	1	R2	0	1	0	0	0
PfDd2_10	1324428	1324793	1	R2	0	1	0	0	0
PfDd2_10	1331734	1332199	1	R1	1	0	0	0	0
PfDd2_10	1339499	1340013	1	R2	0	1	0	0	0
PfDd2_10	1343262	1344850	1	R2	0	1	0	0	0
PfDd2_10	1357453	1357924	1	R2	0	1	0	0	0
PfDd2_10	1362864	1363189	1	R2	0	1	0	0	0
PfDd2_10	1364289	1364549	1	R5	0	0	0	0	1
PfDd2_10	1366514	1366770	1	R1	1	0	0	0	0
PfDd2_10	1367456	1368271	1	R2	0	1	0	0	0
PfDd2_10	1368551	1368622	1	R2	0	1	0	0	0
PfDd2_10	1368622	1368813	2	R1,R2	1	1	0	0	0
PfDd2_10	1368813	1369187	1	R1	1	0	0	0	0
PfDd2_10	1369187	1369225	2	R1,R2	1	1	0	0	0
PfDd2_10	1369225	1369281	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	1369281	1370692	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_10	1370692	1370735	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	1370735	1370768	2	R1,R2	1	1	0	0	0
PfDd2_10	1370768	1371023	1	R1	1	0	0	0	0
PfDd2_10	1373805	1374083	1	R1	1	0	0	0	0
PfDd2_10	1377295	1377618	1	R2	0	1	0	0	0
PfDd2_10	1379468	1379946	1	R1	1	0	0	0	0
PfDd2_10	1380315	1380614	1	R2	0	1	0	0	0
PfDd2_10	1382364	1382857	1	R1	1	0	0	0	0
PfDd2_10	1388010	1388290	1	R1	1	0	0	0	0
PfDd2_10	1388290	1388292	2	R1,R3	1	0	1	0	0
PfDd2_10	1388292	1388369	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	1388369	1388887	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_10	1388887	1388919	3	R1,R2,R4	1	1	0	1	0
PfDd2_10	1388919	1388922	2	R1,R4	1	0	0	1	0
PfDd2_10	1388922	1389209	1	R1	1	0	0	0	0
PfDd2_10	1390653	1391202	1	R2	0	1	0	0	0
PfDd2_10	1398888	1398972	1	R1	1	0	0	0	0
PfDd2_10	1398972	1399120	2	R1,R3	1	0	1	0	0
PfDd2_10	1399120	1399488	3	R1,R2,R3	1	1	1	0	0
PfDd2_10	1399488	1399529	2	R1,R2	1	1	0	0	0
PfDd2_10	1399529	1399653	1	R1	1	0	0	0	0
PfDd2_10	1403468	1403782	1	R2	0	1	0	0	0
PfDd2_10	1405702	1405963	1	R2	0	1	0	0	0
PfDd2_10	1409675	1410107	1	R2	0	1	0	0	0
PfDd2_10	1419618	1419935	1	R2	0	1	0	0	0
PfDd2_10	1420304	1420670	1	R2	0	1	0	0	0
PfDd2_10	1431239	1431568	1	R5	0	0	0	0	1
PfDd2_10	1433506	1433840	1	R2	0	1	0	0	0
PfDd2_10	1444605	1444957	1	R2	0	1	0	0	0
PfDd2_10	1445886	1446373	1	R2	0	1	0	0	0
PfDd2_10	1456002	1456536	1	R2	0	1	0	0	0
PfDd2_10	1464555	1465146	1	R1	1	0	0	0	0
PfDd2_10	1482301	1483746	1	R1	1	0	0	0	0
PfDd2_10	1490036	1490286	1	R1	1	0	0	0	0
PfDd2_10	1499361	1499705	1	R2	0	1	0	0	0
PfDd2_10	1509943	1510231	1	R2	0	1	0	0	0
PfDd2_10	1510446	1510898	1	R2	0	1	0	0	0
PfDd2_10	1513017	1513414	1	R2	0	1	0	0	0
PfDd2_10	1513931	1514241	1	R2	0	1	0	0	0
PfDd2_10	1514431	1515008	1	R2	0	1	0	0	0
PfDd2_10	1526758	1526767	1	R4	0	0	0	1	0
PfDd2_10	1526767	1527011	2	R1,R4	1	0	0	1	0
PfDd2_10	1527011	1527149	1	R1	1	0	0	0	0
PfDd2_10	1530647	1530913	1	R2	0	1	0	0	0
PfDd2_10	1536836	1537173	1	R2	0	1	0	0	0
PfDd2_10	1548222	1548542	1	R2	0	1	0	0	0
PfDd2_10	1548685	1549278	1	R2	0	1	0	0	0
PfDd2_10	1585502	1585760	1	R2	0	1	0	0	0
PfDd2_10	1588777	1589029	1	R2	0	1	0	0	0
PfDd2_10	1600501	1601055	1	R2	0	1	0	0	0
PfDd2_10	1604126	1604521	1	R2	0	1	0	0	0
PfDd2_10	1609780	1610388	1	R2	0	1	0	0	0
PfDd2_10	1613047	1613333	1	R2	0	1	0	0	0
PfDd2_10	1617992	1618418	1	R2	0	1	0	0	0
PfDd2_10	1621629	1622013	1	R2	0	1	0	0	0
PfDd2_10	1625018	1625277	1	R2	0	1	0	0	0
PfDd2_11	30740	31460	1	R2	0	1	0	0	0
PfDd2_11	42126	42469	1	R2	0	1	0	0	0
PfDd2_11	58036	58466	1	R2	0	1	0	0	0
PfDd2_11	61743	62059	1	R2	0	1	0	0	0
PfDd2_11	79358	79676	1	R2	0	1	0	0	0
PfDd2_11	86617	86900	1	R2	0	1	0	0	0
PfDd2_11	94430	94690	1	R2	0	1	0	0	0
PfDd2_11	95614	95869	1	R2	0	1	0	0	0
PfDd2_11	99395	99749	1	R1	1	0	0	0	0
PfDd2_11	102839	103260	1	R2	0	1	0	0	0
PfDd2_11	103483	103828	1	R2	0	1	0	0	0
PfDd2_11	122438	122627	1	R1	1	0	0	0	0
PfDd2_11	122627	122931	2	R1,R3	1	0	1	0	0
PfDd2_11	122931	123155	1	R1	1	0	0	0	0
PfDd2_11	132252	132814	1	R1	1	0	0	0	0
PfDd2_11	132814	132898	2	R1,R2	1	1	0	0	0
PfDd2_11	132898	133025	3	R1,R2,R3	1	1	1	0	0
PfDd2_11	133025	133741	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_11	133741	133868	3	R1,R2,R4	1	1	0	1	0
PfDd2_11	133868	133939	2	R1,R4	1	0	0	1	0
PfDd2_11	133939	135203	1	R1	1	0	0	0	0
PfDd2_11	135203	135210	2	R1,R4	1	0	0	1	0
PfDd2_11	135210	135230	3	R1,R2,R4	1	1	0	1	0
PfDd2_11	135230	135602	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_11	135602	135732	3	R1,R2,R4	1	1	0	1	0
PfDd2_11	135732	135963	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_11	135963	136036	3	R1,R2,R3	1	1	1	0	0
PfDd2_11	136036	136060	2	R1,R2	1	1	0	0	0
PfDd2_11	136060	136519	1	R1	1	0	0	0	0
PfDd2_11	136519	136787	2	R1,R2	1	1	0	0	0
PfDd2_11	136787	136898	1	R1	1	0	0	0	0
PfDd2_11	151522	151823	1	R2	0	1	0	0	0
PfDd2_11	153581	153986	1	R5	0	0	0	0	1
PfDd2_11	166927	167230	1	R2	0	1	0	0	0
PfDd2_11	187540	187891	1	R5	0	0	0	0	1
PfDd2_11	187891	187912	2	R2,R5	0	1	0	0	1
PfDd2_11	187912	188281	1	R2	0	1	0	0	0
PfDd2_11	188700	189261	1	R2	0	1	0	0	0
PfDd2_11	197101	197392	1	R5	0	0	0	0	1
PfDd2_11	216115	216763	1	R2	0	1	0	0	0
PfDd2_11	218475	218754	1	R5	0	0	0	0	1
PfDd2_11	219015	219306	1	R2	0	1	0	0	0
PfDd2_11	240472	240890	1	R2	0	1	0	0	0
PfDd2_11	243593	243849	1	R2	0	1	0	0	0
PfDd2_11	249655	249850	1	R1	1	0	0	0	0
PfDd2_11	249850	250106	2	R1,R3	1	0	1	0	0
PfDd2_11	250106	250218	3	R1,R2,R3	1	1	1	0	0
PfDd2_11	250218	250532	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_11	250532	250540	3	R1,R2,R3	1	1	1	0	0
PfDd2_11	250540	250591	2	R1,R2	1	1	0	0	0
PfDd2_11	250591	250702	1	R1	1	0	0	0	0
PfDd2_11	250702	250965	2	R1,R2	1	1	0	0	0
PfDd2_11	250965	251088	1	R1	1	0	0	0	0
PfDd2_11	252109	252180	1	R1	1	0	0	0	0
PfDd2_11	252180	252183	2	R1,R3	1	0	1	0	0
PfDd2_11	252183	252735	3	R1,R2,R3	1	1	1	0	0
PfDd2_11	252735	252781	2	R1,R3	1	0	1	0	0
PfDd2_11	252781	253123	1	R1	1	0	0	0	0
PfDd2_11	254696	254964	1	R2	0	1	0	0	0
PfDd2_11	255816	256463	1	R2	0	1	0	0	0
PfDd2_11	264705	265510	1	R1	1	0	0	0	0
PfDd2_11	267318	267669	1	R2	0	1	0	0	0
PfDd2_11	279693	280336	1	R2	0	1	0	0	0
PfDd2_11	280999	281164	1	R1	1	0	0	0	0
PfDd2_11	281164	281288	2	R1,R3	1	0	1	0	0
PfDd2_11	281288	281601	3	R1,R2,R3	1	1	1	0	0
PfDd2_11	281601	281690	2	R1,R2	1	1	0	0	0
PfDd2_11	281690	281841	1	R1	1	0	0	0	0
PfDd2_11	282130	282440	1	R1	1	0	0	0	0
PfDd2_11	294961	295659	1	R2	0	1	0	0	0
PfDd2_11	297787	298149	1	R2	0	1	0	0	0
PfDd2_11	301944	302219	1	R2	0	1	0	0	0
PfDd2_11	309891	310498	1	R1	1	0	0	0	0
PfDd2_11	316311	318898	1	R2	0	1	0	0	0
PfDd2_11	332371	332716	1	R2	0	1	0	0	0
PfDd2_11	342265	342541	1	R2	0	1	0	0	0
PfDd2_11	347434	347737	1	R2	0	1	0	0	0
PfDd2_11	359476	360029	1	R2	0	1	0	0	0
PfDd2_11	367137	367617	1	R1	1	0	0	0	0
PfDd2_11	377622	378143	1	R2	0	1	0	0	0
PfDd2_11	388894	389279	1	R2	0	1	0	0	0
PfDd2_11	404235	404590	1	R2	0	1	0	0	0
PfDd2_11	414712	415228	1	R2	0	1	0	0	0
PfDd2_11	415615	416352	1	R2	0	1	0	0	0
PfDd2_11	416834	417516	1	R2	0	1	0	0	0
PfDd2_11	421104	421393	1	R2	0	1	0	0	0
PfDd2_11	426132	426863	1	R1	1	0	0	0	0
PfDd2_11	445955	446236	1	R2	0	1	0	0	0
PfDd2_11	473585	473896	1	R2	0	1	0	0	0
PfDd2_11	475146	476000	1	R2	0	1	0	0	0
PfDd2_11	486909	487286	1	R2	0	1	0	0	0
PfDd2_11	494261	494562	1	R2	0	1	0	0	0
PfDd2_11	496508	496958	1	R1	1	0	0	0	0
PfDd2_11	499580	499937	1	R2	0	1	0	0	0
PfDd2_11	506235	506950	1	R2	0	1	0	0	0
PfDd2_11	508179	508648	1	R1	1	0	0	0	0
PfDd2_11	513548	513956	1	R2	0	1	0	0	0
PfDd2_11	517060	517546	1	R1	1	0	0	0	0
PfDd2_11	520082	520449	1	R2	0	1	0	0	0
PfDd2_11	522359	522649	1	R5	0	0	0	0	1
PfDd2_11	523862	524330	1	R1	1	0	0	0	0
PfDd2_11	526170	526452	1	R2	0	1	0	0	0
PfDd2_11	530898	531269	1	R2	0	1	0	0	0
PfDd2_11	534611	535057	1	R2	0	1	0	0	0
PfDd2_11	537781	538256	1	R2	0	1	0	0	0
PfDd2_11	540825	541436	1	R2	0	1	0	0	0
PfDd2_11	547969	548339	1	R2	0	1	0	0	0
PfDd2_11	570571	571110	1	R1	1	0	0	0	0
PfDd2_11	573028	573549	1	R1	1	0	0	0	0
PfDd2_11	574585	575084	1	R2	0	1	0	0	0
PfDd2_11	582708	583246	1	R1	1	0	0	0	0
PfDd2_11	584258	584628	1	R2	0	1	0	0	0
PfDd2_11	589650	590272	1	R2	0	1	0	0	0
PfDd2_11	599466	599747	1	R2	0	1	0	0	0
PfDd2_11	600224	600694	1	R2	0	1	0	0	0
PfDd2_11	600819	601134	1	R2	0	1	0	0	0
PfDd2_11	604471	604831	1	R2	0	1	0	0	0
PfDd2_11	611220	611610	1	R1	1	0	0	0	0
PfDd2_11	613554	614405	1	R2	0	1	0	0	0
PfDd2_11	622850	623406	1	R1	1	0	0	0	0
PfDd2_11	640396	640705	1	R2	0	1	0	0	0
PfDd2_11	647866	648336	1	R2	0	1	0	0	0
PfDd2_11	649186	649469	1	R2	0	1	0	0	0
PfDd2_11	652783	653095	1	R1	1	0	0	0	0
PfDd2_11	653303	653604	1	R1	1	0	0	0	0
PfDd2_11	661477	661810	1	R5	0	0	0	0	1
PfDd2_11	665494	665763	1	R2	0	1	0	0	0
PfDd2_11	666561	666822	1	R2	0	1	0	0	0
PfDd2_11	672309	672453	1	R1	1	0	0	0	0
PfDd2_11	672453	672719	2	R1,R2	1	1	0	0	0
PfDd2_11	672719	673179	1	R1	1	0	0	0	0
PfDd2_11	682269	682670	1	R2	0	1	0	0	0
PfDd2_11	688458	688840	1	R5	0	0	0	0	1
PfDd2_11	688847	690018	1	R2	0	1	0	0	0
PfDd2_11	714005	714281	1	R2	0	1	0	0	0
PfDd2_11	715206	715615	1	R2	0	1	0	0	0
PfDd2_11	717275	717349	1	R1	1	0	0	0	0
PfDd2_11	717349	717397	2	R1,R4	1	0	0	1	0
PfDd2_11	717397	717449	3	R1,R2,R4	1	1	0	1	0
PfDd2_11	717449	717773	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_11	717773	717783	3	R1,R2,R4	1	1	0	1	0
PfDd2_11	717783	717796	2	R1,R2	1	1	0	0	0
PfDd2_11	717796	717869	1	R1	1	0	0	0	0
PfDd2_11	720057	720457	1	R2	0	1	0	0	0
PfDd2_11	726596	727020	1	R1	1	0	0	0	0
PfDd2_11	729491	729941	1	R2	0	1	0	0	0
PfDd2_11	774173	774429	1	R5	0	0	0	0	1
PfDd2_11	774714	775190	1	R2	0	1	0	0	0
PfDd2_11	778780	779130	1	R1	1	0	0	0	0
PfDd2_11	782463	782727	1	R2	0	1	0	0	0
PfDd2_11	787956	788492	1	R2	0	1	0	0	0
PfDd2_11	789608	789890	1	R2	0	1	0	0	0
PfDd2_11	790400	790670	1	R2	0	1	0	0	0
PfDd2_11	793782	794425	1	R2	0	1	0	0	0
PfDd2_11	797112	797398	1	R2	0	1	0	0	0
PfDd2_11	799915	800366	1	R2	0	1	0	0	0
PfDd2_11	805668	806025	1	R2	0	1	0	0	0
PfDd2_11	814726	816459	1	R1	1	0	0	0	0
PfDd2_11	822634	822942	1	R2	0	1	0	0	0
PfDd2_11	826346	826600	1	R1	1	0	0	0	0
PfDd2_11	834940	835445	1	R2	0	1	0	0	0
PfDd2_11	835785	836554	1	R2	0	1	0	0	0
PfDd2_11	846409	846821	1	R2	0	1	0	0	0
PfDd2_11	851535	851800	1	R2	0	1	0	0	0
PfDd2_11	860984	861276	1	R5	0	0	0	0	1
PfDd2_11	861995	862356	1	R2	0	1	0	0	0
PfDd2_11	868480	868906	1	R1	1	0	0	0	0
PfDd2_11	882406	882719	1	R1	1	0	0	0	0
PfDd2_11	886429	886680	1	R2	0	1	0	0	0
PfDd2_11	887538	887831	1	R1	1	0	0	0	0
PfDd2_11	888087	888728	1	R1	1	0	0	0	0
PfDd2_11	907791	908168	1	R2	0	1	0	0	0
PfDd2_11	910294	910682	1	R2	0	1	0	0	0
PfDd2_11	912346	912762	1	R2	0	1	0	0	0
PfDd2_11	930205	930567	1	R2	0	1	0	0	0
PfDd2_11	939423	940481	1	R1	1	0	0	0	0
PfDd2_11	950124	950441	1	R2	0	1	0	0	0
PfDd2_11	956714	957141	1	R2	0	1	0	0	0
PfDd2_11	961883	962113	1	R1	1	0	0	0	0
PfDd2_11	962113	962138	2	R1,R2	1	1	0	0	0
PfDd2_11	962138	962141	3	R1,R2,R3	1	1	1	0	0
PfDd2_11	962141	962427	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_11	962427	962437	3	R1,R3,R4	1	0	1	1	0
PfDd2_11	962437	962508	2	R1,R3	1	0	1	0	0
PfDd2_11	962508	962632	1	R1	1	0	0	0	0
PfDd2_11	965056	965710	1	R2	0	1	0	0	0
PfDd2_11	975589	975868	1	R2	0	1	0	0	0
PfDd2_11	998811	999490	1	R2	0	1	0	0	0
PfDd2_11	1002876	1003254	1	R5	0	0	0	0	1
PfDd2_11	1014797	1015078	1	R2	0	1	0	0	0
PfDd2_11	1018429	1018699	1	R2	0	1	0	0	0
PfDd2_11	1023209	1023589	1	R2	0	1	0	0	0
PfDd2_11	1031220	1032161	1	R1	1	0	0	0	0
PfDd2_11	1032161	1032236	2	R1,R4	1	0	0	1	0
PfDd2_11	1032236	1032261	3	R1,R2,R4	1	1	0	1	0
PfDd2_11	1032261	1032562	4	R1,R2,R3,R4	1	1	1	1	0
PfDd2_11	1032562	1032601	3	R1,R2,R3	1	1	1	0	0
PfDd2_11	1032601	1032615	2	R1,R2	1	1	0	0	0
PfDd2_11	1032615	1032958	1	R1	1	0	0	0	0
PfDd2_11	1037494	1037853	1	R2	0	1	0	0	0
PfDd2_11	1047293	1048081	1	R2	0	1	0	0	0
PfDd2_11	1048594	1048931	1	R2	0	1	0	0	0
PfDd2_11	1052117	1052242	1	R1	1	0	0	0	0
PfDd2_11	1052242	1052253	2	R1,R3	1	0	1	0	0
PfDd2_11	1052253	1052537	3	R1,R2,R3	1	1	1	0	0
PfDd2_11	1052537	1052565	2	R1,R3	1	0	1	0	0
PfDd2_11	1052565	1052659	1	R1	1	0	0	0	0
PfDd2_11	1060020	1060684	1	R2	0	1	0	0	0
PfDd2_11	1061475	1061797	1	R2	0	1	0	0	0
PfDd2_11	1062895	1063187	1	R2	0	1	0	0	0
PfDd2_11	1071900	1072581	1	R2	0	1	0	0	0
PfDd2_11	1072907	1073199	1	R2	0	1	0	0	0
PfDd2_11	1091652	1091972	1	R2	0	1	0	0	0
PfDd2_11	1098789	1099798	1	R2	0	1	0	0	0
PfDd2_11	1102255	1102547	1	R2	0	1	0	0	0
PfDd2_11	1121894	1122329	1	R2	0	1	0	0	0
PfDd2_11	1135556	1135829	1	R2	0	1	0	0	0
PfDd2_11	1143091	1143476	1	R2	0	1	0	0	0
PfDd2_11	1149601	1149892	1	R2	0	1	0	0	0
PfDd2_11	1156567	1156824	1	R2	0	1	0	0	0
PfDd2_11	1160679	1160948	1	R2	0	1	0	0	0
PfDd2_11	1164036	1164288	1	R2	0	1	0	0	0
PfDd2_11	1170536	1170798	1	R2	0	1	0	0	0
PfDd2_11	1177652	1177902	1	R2	0	1	0	0	0
PfDd2_11	1179667	1180104	1	R2	0	1	0	0	0
PfDd2_11	1182787	1183423	1	R2	0	1	0	0	0
PfDd2_11	1184390	1185203	1	R1	1	0	0	0	0
PfDd2_11	1185297	1185382	1	R1	1	0	0	0	0
